Session Start Date,Event,Session Name,Session Start,Session End,Tag Description,Tag Notes,Tag Start,Tag End,Tag Duration (secs),Zonas_final,Jugador2,Jugador,Calificacion,Zonas,Categoria,Optional Column
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,00:56:45,00:56:45,0.000,13,5,11,,19,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,00:56:48,00:56:48,0.000,17,9,5,,13,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Perdida,,00:56:48,00:56:48,0.000,Volver,,5,,13,Interceptado,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,00:58:12,00:58:12,0.000,9,2,1,,8,S arquero pie,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,00:58:18,00:58:18,0.000,17,9,2,,9,largo,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Perdida,,00:58:18,00:58:18,0.000,Volver,,2,,9,Interceptado,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,00:59:11,00:59:11,0.000,14,5,4,,15,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,00:59:15,00:59:15,0.000,15,4,5,,14,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,00:59:18,00:59:18,0.000,18,8,4,,15,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,00:59:21,00:59:21,0.000,21,9,8,,18,centro aereo,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Perdida,,00:59:21,00:59:21,0.000,Volver,,8,,18,Interceptado,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,00:59:39,00:59:39,0.000,14,5,4,,18,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,00:59:42,00:59:42,0.000,13,3,5,,14,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,00:59:46,00:59:46,0.000,20,10,3,,13,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Perdida,,00:59:47,00:59:47,0.000,Volver,,3,,13,Interceptado,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:20:13,01:20:13,0.000,10,3,5,,11,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:20:17,01:20:17,0.000,13,11,3,,10,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:20:21,01:20:21,0.000,16,10,11,,13,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:20:53,01:20:53,0.000,8,6,2,,9,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:20:56,01:20:56,0.000,10,5,6,,7,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:21:00,01:21:00,0.000,8,1,5,,7,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:21:03,01:21:03,0.000,9,2,1,,8,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:21:06,01:21:06,0.000,9,5,2,,9,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:21:11,01:21:11,0.000,10,3,5,,9,medio,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:21:20,01:21:20,0.000,15,4,3,,14,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:21:22,01:21:22,0.000,18,7,4,,18,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:21:29,01:21:29,0.000,18,8,7,,18,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:21:34,01:21:34,0.000,12,2,8,,18,medio,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:21:37,01:21:37,0.000,11,5,2,,12,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:21:41,01:21:41,0.000,10,6,5,,11,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:21:46,01:21:46,0.000,12,2,6,,10,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:21:49,01:21:49,0.000,15,4,2,,12,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:21:52,01:21:52,0.000,12,2,4,,15,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Falta,,01:21:52,01:21:52,0.000,Volver,,4,,15,Hecha,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:22:40,01:22:40,0.000,5,1,2,,9,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:22:43,01:22:43,0.000,6,2,1,,5,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:22:47,01:22:47,0.000,9,8,2,,6,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:22:48,01:22:48,0.000,6,2,8,,9,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:22:52,01:22:52,0.000,2,6,2,,6,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:22:55,01:22:55,0.000,7,3,6,,2,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:23:00,01:23:00,0.000,2,6,3,,7,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:23:03,01:23:03,0.000,8,2,6,,7,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:23:07,01:23:07,0.000,12,4,2,,8,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:23:13,01:23:13,0.000,11,6,4,,12,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:23:15,01:23:15,0.000,10,3,6,,10,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:23:20,01:23:20,0.000,16,11,3,,16,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:24:02,01:24:02,0.000,10,6,2,,11,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:24:05,01:24:05,0.000,13,3,6,,10,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:24:06,01:24:06,0.000,13,5,3,,13,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:24:11,01:24:11,0.000,7,6,5,,10,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:24:13,01:24:13,0.000,7,1,6,,7,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:24:17,01:24:17,0.000,9,2,1,,8,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:24:21,01:24:21,0.000,15,9,2,,9,medio,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Perdida,,01:24:21,01:24:21,0.000,Volver,,2,,9,Interceptado,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Gol rival,,01:24:36,01:24:36,0.000,Volver,,,,4,Indirecta,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Arquero,,01:24:37,01:24:37,0.000,Volver,,1,,4,Remate no atajable,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Arquero,,00:35:28,00:35:28,0.000,Volver,,1,,4,Remate no atajable,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Gol rival,,00:35:27,00:35:27,0.000,Volver,,,,4,Indirecta,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:25:45,01:25:45,0.000,10,3,5,,11,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:25:48,01:25:48,0.000,10,5,3,,10,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:25:52,01:25:52,0.000,9,2,5,,10,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:25:53,01:25:53,0.000,12,4,2,,9,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:25:58,01:25:58,0.000,9,2,4,,12,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:25:59,01:25:59,0.000,9,1,2,,9,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:26:03,01:26:03,0.000,15,9,1,,9,medio,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Perdida,,01:26:03,01:26:03,0.000,Volver,,1,,9,Interceptado,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:27:03,01:27:03,0.000,4,6,2,,9,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:27:05,01:27:05,0.000,7,3,6,,4,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:27:21,01:27:21,0.000,7,5,6,,7,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:27:25,01:27:25,0.000,7,6,5,,10,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:27:27,01:27:27,0.000,9,2,6,,7,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:27:30,01:27:30,0.000,8,1,2,,9,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:27:33,01:27:33,0.000,7,6,1,,8,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:27:36,01:27:36,0.000,10,3,6,,7,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:27:40,01:27:40,0.000,7,6,3,,10,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:27:45,01:27:45,0.000,9,2,6,,7,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:27:46,01:27:46,0.000,12,4,2,,9,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Arquero,,01:29:33,01:29:33,0.000,Volver,,1,,13,Remate atajable,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:29:37,01:29:37,0.000,10,3,1,,4,S arquero mano,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:29:44,01:29:44,0.000,7,6,3,,10,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:29:47,01:29:47,0.000,9,2,6,,7,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:29:56,01:29:56,0.000,17,9,2,,12,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Perdida,,01:29:56,01:29:56,0.000,Volver,,2,,12,Interceptado,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:30:42,01:30:42,0.000,5,2,1,,4,S arquero pie,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:30:45,01:30:45,0.000,2,6,2,,5,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:30:48,01:30:48,0.000,10,5,6,,2,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:30:49,01:30:49,0.000,7,3,5,,10,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:30:53,01:30:53,0.000,13,11,3,,10,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:31:24,01:31:24,0.000,7,6,3,,10,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:31:26,01:31:26,0.000,10,5,6,,7,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:31:29,01:31:29,0.000,14,10,5,,10,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:31:31,01:31:31,0.000,14,8,10,,14,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:31:33,01:31:33,0.000,15,4,8,,14,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:31:36,01:31:36,0.000,18,7,4,,18,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Falta,,01:31:42,01:31:42,0.000,Volver,,7,,18,Recibida,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:32:59,01:32:59,0.000,9,4,9,,8,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:33:02,01:33:02,0.000,15,11,4,,12,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Falta,,01:33:03,01:33:03,0.000,Volver,,11,,15,Recibida,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:33:10,01:33:10,0.000,11,5,11,,14,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:33:13,01:33:13,0.000,13,3,5,,11,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:33:20,01:33:20,0.000,20,10,3,,13,medio,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Perdida,,01:33:22,01:33:22,0.000,Volver,,3,,13,Balon afuera fondo,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Falta,,01:34:00,01:34:00,0.000,Volver,,2,,9,Hecha,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Tarjeta,,01:34:00,01:34:00,0.000,Volver,,2,,9,Amarilla,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:35:26,01:35:26,0.000,5,2,1,,3,S arquero pie,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:35:30,01:35:30,0.000,9,4,2,,6,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:35:32,01:35:32,0.000,6,2,4,,9,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:36:25,01:36:25,0.000,14,5,3,,13,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:36:29,01:36:29,0.000,18,7,5,,14,medio,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:36:33,01:36:33,0.000,18,4,7,,18,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:36:36,01:36:36,0.000,18,8,4,,18,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Perdida,,01:36:36,01:36:36,0.000,Volver,,4,,18,Interceptado,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:36:59,01:36:59,0.000,11,6,2,,12,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:37:04,01:37:04,0.000,9,2,6,,7,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:37:06,01:37:06,0.000,8,1,2,,9,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:37:08,01:37:08,0.000,10,3,1,,8,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Perdida,,01:37:08,01:37:08,0.000,Volver,,1,,8,Interceptado,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:37:22,01:37:22,0.000,2,6,1,,3,S arquero pie,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:37:29,01:37:29,0.000,9,2,6,,7,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:37:32,01:37:32,0.000,12,4,2,,9,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:37:33,01:37:33,0.000,12,5,4,,12,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:37:34,01:37:34,0.000,15,8,5,,12,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:37:35,01:37:35,0.000,12,5,8,,15,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:37:37,01:37:37,0.000,9,2,5,,12,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:37:40,01:37:40,0.000,4,1,2,,9,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:37:45,01:37:45,0.000,13,11,1,,4,medio,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Perdida,,01:37:45,01:37:45,0.000,Volver,,1,,4,Balon afuera lateral,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:38:45,01:38:45,0.000,18,4,7,,18,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:38:56,01:38:56,0.000,18,10,4,,18,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Perdida,,01:38:57,01:38:57,0.000,Volver,,4,,18,Interceptado,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:39:30,01:39:30,0.000,8,6,5,,11,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:39:33,01:39:33,0.000,7,3,6,,8,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:39:41,01:39:41,0.000,16,11,3,,10,medio,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:39:47,01:39:47,0.000,16,3,11,,16,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:39:47,01:39:47,0.000,16,11,3,,16,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:40:32,01:40:32,0.000,13,3,8,,13,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:40:39,01:40:39,0.000,21,7,3,,16,centro aereo,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:40:41,01:40:41,0.000,17,10,7,,21,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:40:51,01:40:51,0.000,11,6,5,,14,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:40:53,01:40:53,0.000,13,3,6,,11,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:41:01,01:41:01,0.000,10,6,3,,13,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:41:04,01:41:04,0.000,11,5,6,,10,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:41:10,01:41:10,0.000,17,9,5,,14,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:41:12,01:41:12,0.000,17,11,9,,17,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:41:13,01:41:13,0.000,17,10,11,,17,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Falta,,01:41:41,01:41:41,0.000,Volver,,4,,24,Hecha,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Tarjeta,,01:41:41,01:41:41,0.000,Volver,,4,,24,Amarilla,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Sustitucion,,01:42:34,01:42:34,0.000,Volver,15,,,,,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Sustitucion,,01:43:06,01:43:06,0.000,Volver,20,,,,,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Sustitucion,,01:43:06,01:43:06,0.000,Volver,18,,,,,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:43:26,01:43:26,0.000,7,3,6,,7,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:43:30,01:43:30,0.000,16,20,3,,10,medio,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Perdida,,01:43:30,01:43:30,0.000,Volver,,3,,10,Interceptado,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Falta,,01:45:49,01:45:49,0.000,Volver,,15,,11,Hecha,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:47:00,01:47:00,0.000,8,6,15,,8,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:47:04,01:47:04,0.000,10,3,6,,7,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:47:08,01:47:08,0.000,16,20,3,,13,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Perdida,,01:47:08,01:47:08,0.000,Volver,,3,,10,Interceptado,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:48:58,01:48:58,0.000,14,20,1,,3,S arquero pie,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:49:00,01:49:00,0.000,14,9,20,,14,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Perdida,,01:49:00,01:49:00,0.000,Volver,,20,,14,Interceptado,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Falta,,01:49:12,01:49:12,0.000,Volver,,18,,18,Hecha,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:49:51,01:49:51,0.000,10,3,6,,7,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:49:53,01:49:53,0.000,2,1,3,,10,medio,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:50:02,01:50:02,0.000,7,6,1,,4,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:50:08,01:50:08,0.000,14,20,6,,7,medio,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:50:10,01:50:10,0.000,17,9,20,,14,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:50:13,01:50:13,0.000,18,18,9,,17,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:50:16,01:50:16,0.000,21,9,18,,18,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Perdida,,01:50:17,01:50:17,0.000,Volver,,18,,18,Atajada,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:50:54,01:50:54,0.000,15,18,9,,15,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Remate pie,,01:51:52,01:51:52,0.000,22,Rival,11,,21,Corta distancia,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Perdida,,01:51:53,01:51:53,0.000,Volver,,11,,21,Atajada,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:53:57,01:53:57,0.000,13,20,3,,10,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:54:05,01:54:05,0.000,13,11,20,,13,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:54:06,01:54:06,0.000,13,3,11,,13,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:54:09,01:54:09,0.000,11,5,3,,13,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:54:12,01:54:12,0.000,15,4,5,,11,medio,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:54:14,01:54:14,0.000,15,18,4,,15,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:54:15,01:54:15,0.000,15,4,18,,15,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:54:23,01:54:23,0.000,17,9,4,,17,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Remate pie,,01:55:34,01:55:34,0.000,22,Rival,20,,17,Media distancia,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Perdida,,01:55:34,01:55:34,0.000,Volver,,20,,17,Balon afuera fondo,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Sustitucion,,01:56:07,01:56:07,0.000,Volver,16,,,,,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Sustitucion,,01:56:13,01:56:13,0.000,Volver,19,,,,,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:58:37,01:58:37,0.000,7,20,6,,1,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:58:42,01:58:42,0.000,Volver,19,20,,10,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:58:44,01:58:44,0.000,16,16,19,,13,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,01:58:49,01:58:49,0.000,21,15,16,,19,centro aereo,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Perdida,,01:58:50,01:58:50,0.000,Volver,,16,,19,Interceptado,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Falta,,01:59:21,01:59:21,0.000,Volver,,5,,14,Hecha,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,02:01:32,02:01:32,0.000,2,6,1,,3,S arquero pie,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,02:01:38,02:01:38,0.000,7,3,6,,2,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,02:01:44,02:01:44,0.000,7,6,3,,10,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,02:01:47,02:01:47,0.000,8,2,6,,7,corto,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,02:01:55,02:01:55,0.000,18,18,2,,9,medio,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Perdida,,02:01:55,02:01:55,0.000,Volver,,2,,9,Interceptado,
2022/07/20,Pases tigre ,Pases tigre ,15:54:37,18:07:03,Pase,,02:02:03,02:02:03,0.000,11,6,4,,15,corto,
