Equipo,tiempo,Minuto.video,Evento,Subevento,Jugador.1,Jugador.2,coord.inicial,coord.final,partido,segundos,remate-Gol,remate-Fuera,remate-Al-arco,remate-Interceptado,remate-Cabeza,pase-Asistencia,pase-Completado,pase-Incompleto,pase-Inteligente,centro-Asistencia,centro-Completado,centro-Interceptado,centro-Bloqueado,centro-Fuera,duelo-Aereo-Perdido,duelo-Aereo-Ganado,duelo-Disputa-suelo-Perdida,duelo-Disputa-suelo-Ganada,duelo-Gambeta-contra-Ganada,duelo-Gambeta-contra-Perdida,duelo-Gambeta-favor-Perdida,duelo-Gambeta-favor-Ganada,duelo-Pivote-Perdido,duelo-Pivote-Ganado,falta-Cometida,falta-Recibida,falta-Penal-cometido,falta-Penal-recibido,falta-Offside,falta-Tarjeta-amarilla,falta-Tarjeta-roja,recuperacion-Robo,recuperacion-Encontrada,recuperacion-Intercepcion-suelo,recuperacion-Intercepcion-aereo,recuperacion-Intercepcion-anticipo,recuperacion-Disputa-suelo,parado-Lateral-interceptado,parado-Lateral-completado,parado-Corner-interceptado,parado-Corner-completado,parado-Tiro-libre-incompleto,parado-Tiro-libre-completado,perdida-Gambeta,perdida-Robo,perdida-Intercepcion,perdida-Error-tecnico,perdida-Balon-fuera,perdida-Error-tactico,perdida-Atajada,arquero-Gol-rival,arquero-Atajada,arquero-Intercepcion-aerea,arquero-Intercepcion,arquero-Anticipo,arquero-Saque-mano,arquero-Saque-pie,arquero-Saque-meta,Temporada,Partido,Numero_jugador,Apellido,Estado
Estudiantes,Temp2Fecha1,10,pase,s arquero pie,1.0,3,"18,71","69,35",Gimnasia,7030.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Temp 02-2022,Gimnasia,1.0,Zozaya,Titular
Estudiantes,Temp2Fecha1,10,pase,largo,3.0,18,"69,6","212,21",Gimnasia,7035.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,3.0,T. Nuñez,Titular
Estudiantes,Temp2Fecha1,10,falta,recibida,14.0,,"164,6",,Gimnasia,7042.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,14.0,Ortale,Suplente
Estudiantes,Temp2Fecha1,10,pase,corto,3.0,11,"166,7","222,30",Gimnasia,7050.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,3.0,T. Nuñez,Titular
Estudiantes,Temp2Fecha1,10,pase,corto,11.0,18,"196,7","209,17",Gimnasia,7053.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,11.0,A. Palavecino,Titular
Estudiantes,Temp2Fecha1,10,pase,medio,5.0,Rival,"197,74","193,37",Gimnasia,7060.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,5.0,Piñeiro,Titular
Estudiantes,Temp2Fecha1,10,pase,medio,11.0,4,"208,13","162,62",Gimnasia,7161.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,11.0,A. Palavecino,Titular
Estudiantes,Temp2Fecha1,10,pase,medio,4.0,19,"156,67","251,53",Gimnasia,7162.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,4.0,Caccace,Titular
Estudiantes,Temp2Fecha1,10,pase,corto,11.0,18,"217,30","261,24",Gimnasia,7170.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,11.0,A. Palavecino,Titular
Estudiantes,Temp2Fecha1,10,pase,medio,18.0,Rival,"251,1","219,61",Gimnasia,7171.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,18.0,Giraudo,Suplente
Estudiantes,Temp2Fecha1,10,pase,centro aereo,6.0,19,"158,142","229,75",Gimnasia,7185.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,6.0,Burdisso,Titular
Estudiantes,Temp2Fecha1,10,pase,corto,19.0,5,"99,39","95,83",Gimnasia,7289.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,19.0,M. Ascacibar,Suplente
Estudiantes,Temp2Fecha1,10,pase,corto,5.0,Rival,"126,21","170,16",Gimnasia,7291.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,5.0,Piñeiro,Titular
Estudiantes,Temp2Fecha1,10,pase,corto,3.0,5,"62,27","79,40",Gimnasia,7336.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,3.0,T. Nuñez,Titular
Estudiantes,Temp2Fecha1,10,pase,corto,5.0,18,"83,12","103,39",Gimnasia,7338.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,5.0,Piñeiro,Titular
Estudiantes,Temp2Fecha1,10,pase,corto,18.0,11,"157,30","187,17",Gimnasia,7344.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,18.0,Giraudo,Suplente
Estudiantes,Temp2Fecha1,10,pase,inteligente,11.0,17,"186,43","252,26",Gimnasia,7347.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,11.0,A. Palavecino,Titular
Estudiantes,Temp2Fecha1,10,remate cabeza,dificil,6.0,Rival,"249,84","266,62",Gimnasia,7370.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,6.0,Burdisso,Titular
Estudiantes,Temp2Fecha1,10,arquero,salida suelo,1.0,,"82,33",,Gimnasia,7393.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,1.0,Zozaya,Titular
Estudiantes,Temp2Fecha1,10,pase,medio,1.0,19,"53,16","97,25",Gimnasia,7396.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,1.0,Zozaya,Titular
Estudiantes,Temp2Fecha1,10,falta,recibida,3.0,,"22,36",,Gimnasia,7446.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,3.0,T. Nuñez,Titular
Estudiantes,Temp2Fecha1,10,pase,medio,6.0,5,"118,139","172,77",Gimnasia,7460.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,6.0,Burdisso,Titular
Estudiantes,Temp2Fecha1,10,pase,corto,3.0,2,"75,3","22,37",Gimnasia,7468.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,3.0,T. Nuñez,Titular
Estudiantes,Temp2Fecha1,10,pase,corto,2.0,1,"3,39","27,63",Gimnasia,7470.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,2.0,Flores,Titular
Estudiantes,Temp2Fecha1,10,pase,corto,1.0,3,"27,50","18,2",Gimnasia,7472.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,1.0,Zozaya,Titular
Estudiantes,Temp2Fecha1,10,pase,corto,3.0,2,"18,10","28,29",Gimnasia,7473.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,3.0,T. Nuñez,Titular
Estudiantes,Temp2Fecha1,10,pase,largo,2.0,18,"69,15","175,16",Gimnasia,7478.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,2.0,Flores,Titular
Estudiantes,Temp2Fecha1,10,pase,s arquero pie,1.0,2,"0,96","15,74",Gimnasia,7498.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Temp 02-2022,Gimnasia,1.0,Zozaya,Titular
Estudiantes,Temp2Fecha1,10,pase,medio,2.0,5,"0,99","114,76",Gimnasia,7504.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,2.0,Flores,Titular
Estudiantes,Temp2Fecha1,10,arquero,mano a mano,1.0,,"26,51",,Gimnasia,7510.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Temp 02-2022,Gimnasia,1.0,Zozaya,Titular
Estudiantes,Temp2Fecha1,10,pase,s arquero pie,1.0,11,"22,103","171,22",Gimnasia,7519.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Temp 02-2022,Gimnasia,1.0,Zozaya,Titular
Estudiantes,Temp2Fecha1,10,pase,corto,18.0,11,"178,19","171,32",Gimnasia,7562.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,18.0,Giraudo,Suplente
Estudiantes,Temp2Fecha1,10,pase,inteligente,11.0,18,"143,8","271,22",Gimnasia,7567.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,11.0,A. Palavecino,Titular
Estudiantes,Temp2Fecha1,10,pase,centro aereo,18.0,Rival,"245,14","237,81",Gimnasia,7572.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,18.0,Giraudo,Suplente
Estudiantes,Temp2Fecha1,10,pase,largo,2.0,Rival,"64,37","195,75",Gimnasia,7605.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,2.0,Flores,Titular
Estudiantes,Temp2Fecha1,10,pase,corto,18.0,19,"180,36","171,22",Gimnasia,7612.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,18.0,Giraudo,Suplente
Estudiantes,Temp2Fecha1,10,pase,inteligente,19.0,3,"180,3","206,22",Gimnasia,7615.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,19.0,M. Ascacibar,Suplente
Estudiantes,Temp2Fecha1,10,pase,inteligente,3.0,19,"265,3","213,74",Gimnasia,7619.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,3.0,T. Nuñez,Titular
Estudiantes,Temp2Fecha1,10,remate pie,media distancia,19.0,Rival,"191,66","249,138",Gimnasia,7621.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,19.0,M. Ascacibar,Suplente
Estudiantes,Temp2Fecha1,10,pase,corto,14.0,1,"90,95","71,81",Gimnasia,7654.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,14.0,Ortale,Suplente
Estudiantes,Temp2Fecha1,10,pase,largo,1.0,2,"60,83","203,83",Gimnasia,7658.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,1.0,Zozaya,Titular
Estudiantes,Temp2Fecha1,10,arquero,salvada/atajada,1.0,,"24,92",,Gimnasia,7668.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Temp 02-2022,Gimnasia,1.0,Zozaya,Titular
Estudiantes,Temp2Fecha1,10,pase,s arquero pie,1.0,19,"15,64","194,37",Gimnasia,7676.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Temp 02-2022,Gimnasia,1.0,Zozaya,Titular
Estudiantes,Temp2Fecha1,10,falta,hecha,5.0,,"112,93",,Gimnasia,7709.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,5.0,Piñeiro,Titular
Estudiantes,Temp2Fecha1,10,pase,corto,4.0,14,"48,145","125,119",Gimnasia,7741.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,4.0,Caccace,Titular
Estudiantes,Temp2Fecha1,10,arquero,salvada/atajada,1.0,,"6,70",,Gimnasia,7807.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Temp 02-2022,Gimnasia,1.0,Zozaya,Titular
Estudiantes,Temp2Fecha1,10,pase,s arquero pie,1.0,11,"32,69","141,150",Gimnasia,7815.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Temp 02-2022,Gimnasia,1.0,Zozaya,Titular
Estudiantes,Temp2Fecha1,10,pase,corto,6.0,5,"74,89","122,70",Gimnasia,7906.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,6.0,Burdisso,Titular
Estudiantes,Temp2Fecha1,10,falta,recibida,11.0,,"94,124",,Gimnasia,7930.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,11.0,A. Palavecino,Titular
Estudiantes,Temp2Fecha1,10,pase,centro aereo,4.0,19,"148,157","201,77",Gimnasia,7950.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,4.0,Caccace,Titular
Estudiantes,Temp2Fecha1,10,pase,medio,3.0,18,"79,2","213,33",Gimnasia,7962.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,3.0,T. Nuñez,Titular
Estudiantes,Temp2Fecha1,10,pase,corto,5.0,17,"99,78","178,66",Gimnasia,7986.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,5.0,Piñeiro,Titular
Estudiantes,Temp2Fecha1,10,pase,inteligente,17.0,11,"149,95","183,93",Gimnasia,7989.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,17.0,Aguilera,Suplente
Estudiantes,Temp2Fecha1,10,falta,offside,11.0,,"218,78",,Gimnasia,7992.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,11.0,A. Palavecino,Titular
Estudiantes,Temp2Fecha1,10,pase,corto,2.0,6,"75,79","64,73",Gimnasia,8015.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,2.0,Flores,Titular
Estudiantes,Temp2Fecha1,10,pase,corto,6.0,1,"62,67","15,103",Gimnasia,8016.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,6.0,Burdisso,Titular
Estudiantes,Temp2Fecha1,10,pase,corto,1.0,2,"23,75","34,81",Gimnasia,8021.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,1.0,Zozaya,Titular
Estudiantes,Temp2Fecha1,10,pase,corto,2.0,3,"31,59","58,20",Gimnasia,8025.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,2.0,Flores,Titular
Estudiantes,Temp2Fecha1,10,pase,corto,3.0,11,"89,30","165,4",Gimnasia,8028.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,3.0,T. Nuñez,Titular
Estudiantes,Temp2Fecha1,10,falta,recibida,11.0,,"173,12",,Gimnasia,8032.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,11.0,A. Palavecino,Titular
Estudiantes,Temp2Fecha1,10,pase,medio,14.0,18,"104,82","168,39",Gimnasia,8068.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,14.0,Ortale,Suplente
Estudiantes,Temp2Fecha1,10,pase,medio,18.0,14,"168,15","214,91",Gimnasia,8072.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,18.0,Giraudo,Suplente
Estudiantes,Temp2Fecha1,10,remate pie,larga distancia,4.0,Rival,"222,83","245,88",Gimnasia,8082.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,4.0,Caccace,Titular
Estudiantes,ALDOSIVI_FECHA2_ACCIONES,10,perdida,balon afuera lateral,6.0,3,"56,149","120,35",Aldosivi,760.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Aldosivi,6.0,Burdisso,Titular
Estudiantes,ALDOSIVI_FECHA2_ACCIONES,10,recuperacion,intercepcion anticipo,3.0,,"126,30",,Aldosivi,782.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Aldosivi,3.0,T. Nuñez,Titular
Estudiantes,ALDOSIVI_FECHA2_ACCIONES,10,perdida,interceptado,6.0,4,"83,139","71,137",Aldosivi,797.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Aldosivi,6.0,Burdisso,Titular
