Session Start Date,Event,Session Name,Session Start,Session End,Tag Description,Tag Notes,Tag Start,Tag End,Tag Duration (secs),Zonas,Categoria,Jugador2,Jugador,Zonas_final,Optional Column
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Pelota parada,,00:48:31,00:48:31,0.000,24,Lateral largo,Rival,4,23,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Perdida,,00:48:32,00:48:32,0.000,24,Interceptado,7,4,23,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Recuperacion,,01:04:07,01:04:07,0.000,9,Intercepcion aereo,,4,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Pelota parada,,01:04:46,01:04:46,0.000,12,Tiro libre,2,5,20,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Pelota parada,,01:05:56,01:05:56,0.000,10,Lateral largo,11,3,16,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Pelota parada,,01:06:14,01:06:14,0.000,13,Lateral corto,11,3,16,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Perdida,,01:06:19,01:06:19,0.000,16,Balon afuera lateral,,11,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Duelo,,01:06:55,01:06:55,0.000,11,Aereo,,6,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Recuperacion,,01:06:55,01:06:55,0.000,11,Intercepcion aereo,,6,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Duelo,,01:06:56,01:06:56,0.000,14,Aereo,,9,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Perdida,,01:06:57,01:06:57,0.000,14,Duelo,,9,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Duelo,,01:08:21,01:08:21,0.000,9,Gambeta a favor,,4,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Perdida,,01:08:21,01:08:21,0.000,9,Duelo,,4,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Recuperacion,,01:10:52,01:10:52,0.000,15,Encontrada,,4,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Pelota parada,,01:11:06,01:11:06,0.000,15,Lateral corto,8,4,15,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Perdida,,01:11:09,01:11:09,0.000,15,intercepcion aereo,3,8,16,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Duelo,,01:11:17,01:11:17,0.000,11,Aereo,,2,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Recuperacion,,01:11:17,01:11:17,0.000,11,Intercepcion aereo,,2,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Perdida,,01:11:18,01:11:18,0.000,11,Interceptado,4,8,11,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Recuperacion,,01:11:20,01:11:20,0.000,11,Robo,,7,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Pelota parada,,01:12:00,01:12:00,0.000,16,Lateral largo,Rival,3,19,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Perdida,,01:12:00,01:12:00,0.000,16,Interceptado,11,3,19,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Recuperacion,,01:12:03,01:12:03,0.000,17,intercepcion anticipo,,10,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Perdida,,01:12:14,01:12:14,0.000,18,Error tecnico,,4,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Duelo,,01:12:32,01:12:32,0.000,18,Aereo,,11,Volver,
